Num,Name,KCAL,PROTEIN,FAT,CARBON HYDRATE
2318,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,2,0.3,0,0.4
2319,＜調味料類＞　（だし類）　しいたけだし,4,0.1,0,0.9
2320,＜調味料類＞　（だし類）　煮干しだし,1,0.1,0.1,Tr
2321,＜調味料類＞　（だし類）　鶏がらだし,7,0.9,0.4,Tr
2322,＜調味料類＞　（だし類）　中華だし,3,0.8,0,Tr
2323,＜調味料類＞　（だし類）　洋風だし,6,1.3,0,0.3
2324,＜調味料類＞　（だし類）　固形ブイヨン,233,7.0,4.3,42.1
2325,＜調味料類＞　（だし類）　顆粒おでん用,166,-9.6,-0.1,-31.7
2326,＜調味料類＞　（だし類）　顆粒中華だし,210,12.6,1.6,36.6
2327,＜調味料類＞　（だし類）　顆粒和風だし,223,24.2,0.3,31.1
2328,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,20,-1.0,0,-4.1
2329,＜調味料類＞　（だし類）　めんつゆ　ストレート,44,2.2,0,8.7
2330,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,71,3.4,0,14.4
2331,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,98,4.5,0,20.0
2332,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,157,-3.3,-11.7,-9.9
2333,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,187,-6.4,-11.0,-16.8
2334,＜調味料類＞　（調味ソース類）　甘酢,125,-0.1,0,-28.4
2335,＜調味料類＞　（調味ソース類）　エビチリの素,54,-1.2,-1.4,-9.5
2336,＜調味料類＞　（調味ソース類）　オイスターソース,105,7.7,0.3,18.3
2337,＜調味料類＞　（調味ソース類）　黄身酢,222,-6.3,-13.1,-20.0
2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,64,13.9,0,2.1
2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,67,12.8,0,4.2
2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,29,6.1,0,1.1
2341,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,47,9.1,0.1,2.7
2342,＜調味料類＞　（調味ソース類）　ごま酢,217,-4.0,-8.0,-29.9
2343,＜調味料類＞　（調味ソース類）　ごまだれ,285,-7.2,-15.1,-29.2
2344,＜調味料類＞　（調味ソース類）　三杯酢,94,-0.9,0,-17.8
2345,＜調味料類＞　（調味ソース類）　二杯酢,67,-3.5,0,-7.6
2346,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,159,-0.1,0,-34.9
2347,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,81,-0.2,0,-14.3
2348,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,117,-0.1,0,-23.8
2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,158,-3.0,-3.4,-24.8
2350,＜調味料類＞　（調味ソース類）　デミグラスソース,82,2.9,3.0,11.0
2351,＜調味料類＞　（調味ソース類）　テンメンジャン,249,8.5,7.7,38.1
2352,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,117,2.1,1.2,23.1
2353,＜調味料類＞　（調味ソース類）　ホワイトソース,99,1.8,6.2,9.2
2354,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,49,-3.4,-0.1,-7.4
2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,62,3.7,0,10.8
2356,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,115,4.2,6.3,10.4
2357,＜調味料類＞　（調味ソース類）　マリネ液,70,-0.1,0,-10.9
2358,＜調味料類＞　（調味ソース類）　ミートソース,96,3.8,5.0,10.1
2359,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,251,5.6,0.7,62.4
2360,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,132,-3.3,0,-28.5
2361,＜調味料類＞　（調味ソース類）　焼き肉のたれ,165,-4.3,-2.2,-32.3
2362,＜調味料類＞　（調味ソース類）　みたらしのたれ,127,-0.9,0,-30.8
2363,＜調味料類＞　（調味ソース類）　ゆずこしょう,37,1.3,0.8,9.3
2364,＜調味料類＞　（トマト加工品類）　トマトピューレー,44,1.9,0.1,9.9
2365,＜調味料類＞　（トマト加工品類）　トマトペースト,94,3.8,0.1,22.0
2366,＜調味料類＞　（トマト加工品類）　トマトケチャップ,106,1.6,0.2,27.6
2367,＜調味料類＞　（トマト加工品類）　トマトソース,41,2.0,0.2,8.5
2368,＜調味料類＞　（トマト加工品類）　チリソース,112,1.8,0.1,26.3
2369,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,669,1.4,76.0,3.6
2370,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,669,2.5,74.7,0.6
2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,264,2.9,28.3,3.3
2372,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,331,(Tr),-31.5,-12.4
2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,181,-1.9,-14.5,-9.3
2374,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,83,3.1,0.1,16.1
2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,401,-2.7,-38.3,-15.0
2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,393,-0.3,-39.2,-12.8
2377,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　フレンチドレッシング　乳化液状,376,-0.1,-38.8,-9.3
2378,＜調味料類＞　（みそ類）　米みそ　甘みそ,206,9.7,3.0,37.9
2379,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,182,12.5,6.0,21.9
2380,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,178,13.1,5.5,21.1
2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,169,11.0,5.6,20.6
2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,164,10.3,5.1,22.2
2383,＜調味料類＞　（みそ類）　麦みそ,184,9.7,4.3,30.0
2384,＜調味料類＞　（みそ類）　豆みそ,207,17.2,10.5,14.5
2385,＜調味料類＞　（みそ類）　減塩みそ,190,11.0,5.9,25.7
2386,＜調味料類＞　（みそ類）　即席みそ　粉末タイプ,321,21.9,9.3,43.0
2387,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,122,8.9,3.7,15.4
2388,＜調味料類＞　（みそ類）　辛子酢みそ,219,-5.0,-2.1,-44.6
2389,＜調味料類＞　（みそ類）　ごまみそ,245,-9.4,-9.9,-32.9
2390,＜調味料類＞　（みそ類）　酢みそ,214,-4.9,-1.5,-44.8
2391,＜調味料類＞　（みそ類）　練りみそ,267,-5.5,-1.7,-59.1
2392,＜調味料類＞　（ルウ類）　カレールウ,474,6.5,34.1,44.7
2393,＜調味料類＞　（ルウ類）　ハヤシルウ,501,5.8,33.2,47.5
2394,＜調味料類＞　（その他）　お茶漬けの素　さけ,251,-20.2,-3.7,-37.1
2395,＜調味料類＞　（その他）　キムチの素,126,5.3,1.0,26.0
2396,＜調味料類＞　（その他）　酒かす,215,14.9,1.5,23.8
2397,＜調味料類＞　（その他）　即席すまし汁,194,-18.3,-0.8,-30.5
2398,＜調味料類＞　（その他）　ふりかけ　たまご,426,-23.4,-21.9,-39.7
2399,＜調味料類＞　（その他）　みりん風調味料,226,0.1,0,55.7
2400,＜調味料類＞　（その他）　料理酒,88,0.2,Tr,4.7
2401,＜香辛料類＞　オールスパイス　粉,364,5.6,5.6,75.2
2402,＜香辛料類＞　オニオンパウダー,363,8.8,1.1,79.8
2403,＜香辛料類＞　からし　粉,435,33.0,14.3,43.7
2404,＜香辛料類＞　からし　練り,314,5.9,14.5,40.1
2405,＜香辛料類＞　からし　練りマスタード,175,4.8,10.6,13.1
2406,＜香辛料類＞　からし　粒入りマスタード,229,7.6,16.0,12.7
2407,＜香辛料類＞　カレー粉,338,13.0,12.2,63.3
2408,＜香辛料類＞　クローブ　粉,398,7.2,13.6,66.4
2409,＜香辛料類＞　こしょう　黒　粉,362,11.0,6.0,66.6
2410,＜香辛料類＞　こしょう　白　粉,376,10.1,6.4,70.1
2411,＜香辛料類＞　こしょう　混合　粉,369,10.6,6.2,68.3
2412,＜香辛料類＞　さんしょう　粉,375,10.3,6.2,69.6
2413,＜香辛料類＞　シナモン　粉,356,3.6,3.5,79.6
2414,＜香辛料類＞　しょうが　粉,365,7.8,4.9,72.5
